1	0
2	1
3	651
4	132
5	334
6	768
7	768
8	777
9	440
10	651
11	256
12	657
13	12
14	182
15	14
16	777
17	386
18	675
19	768
20	817
21	772
22	14
23	411
24	14
25	777
26	657
27	782
28	786
29	12
30	651
31	774
32	675
33	324
34	165
35	12
36	516
37	516
38	525
39	296
40	1
41	768
42	657
43	14
44	165
45	817
46	768
47	525
48	768
49	516
50	900
51	769
52	777
53	768
54	182
55	774
56	896
57	782
58	651
59	516
60	817
61	786
62	768
63	769
64	512
65	130
66	374
67	896
68	1
69	386
70	410
71	657
72	324
73	387
74	657
75	657
76	410
77	528
78	528
79	165
80	769
81	774
82	1
83	664
84	778
85	516
86	786
87	778
88	900
89	768
90	817
91	410
92	651
93	0
94	899
95	786
96	768
97	296
98	768
99	528
100	896
101	777
102	525
103	907
104	334
105	411
106	651
107	664
108	256
109	896
110	896
111	1
112	296
113	907
114	640
115	528
116	768
117	12
118	12
119	925
120	411
121	516
122	817
123	12
124	782
125	387
126	1
127	768
128	772
129	640
130	769
131	130
132	388
133	132
134	925
135	182
136	651
137	768
138	296
139	410
140	528
141	14
142	132
143	786
144	14
145	768
146	675
147	786
148	0
149	14
150	516
151	675
152	896
153	777
154	334
155	817
156	256
157	411
158	768
159	657
160	675
161	768
162	768
163	645
164	386
165	512
166	165
167	778
168	768
169	525
170	817
171	768
172	768
173	411
174	516
175	256
176	782
177	512
178	132
179	657
180	1
181	651
182	1
183	182
184	182
185	768
186	657
187	0
188	896
189	528
190	777
191	516
192	896
193	440
194	132
195	768
196	768
197	512
198	528
199	817
200	774
201	768
202	386
203	786
204	645
205	256
206	0
207	899
208	440
209	651
210	664
211	768
212	925
213	768
214	296
215	528
216	14
217	786
218	768
219	900
220	516
221	768
222	0
223	512
224	651
225	768
226	899
227	768
228	374
229	388
230	528
231	675
232	182
233	516
234	900
235	411
236	516
237	907
238	664
239	516
240	388
241	256
242	1
243	640
244	896
245	12
246	516
247	14
248	675
249	0
250	651
251	130
252	411
253	768
254	1
255	386
256	651
257	256
258	411
259	182
260	786
261	130
262	782
263	388
264	777
265	769
266	516
267	324
268	664
269	12
270	768
271	516
272	516
273	374
274	528
275	387
276	525
277	772
278	786
279	334
280	528
281	782
282	1
283	387
284	657
285	512
286	899
287	528
288	651
289	675
290	130
291	768
292	130
293	256
294	768
295	528
296	651
297	296
298	675
299	896
300	411
301	657
302	324
303	768
304	899
305	386
306	12
307	324
308	768
309	512
310	899
311	512
312	768
313	440
314	664
315	165
316	165
317	374
318	640
319	296
320	324
321	12
322	645
323	525
324	324
325	324
326	768
327	256
328	410
329	664
330	165
331	165
332	925
333	769
334	768
335	334
336	900
337	182
338	774
339	1
340	896
341	768
342	640
343	664
344	925
345	374
346	528
347	768
348	768
349	516
350	675
351	411
352	896
353	768
354	768
355	768
356	769
357	1
358	651
359	324
360	387
361	14
362	0
363	675
364	440
365	664
366	130
367	651
368	899
369	772
370	14
371	664
372	900
373	651
374	528
375	374
376	1
377	525
378	411
379	899
380	786
381	899
382	768
383	324
384	388
385	768
386	12
387	386
388	387
389	388
390	817
391	130
392	778
393	528
394	387
395	528
396	132
397	777
398	334
399	899
400	516
401	896
402	664
403	899
404	786
405	640
406	899
407	516
408	925
409	525
410	768
411	410
412	411
413	675
414	387
415	651
416	12
417	786
418	657
419	768
420	651
421	768
